"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,1243911,2019000603328,16099.2,2019012439111,210148,1,2,18266.4,1,0,2,49,1,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,1243911,2019000603328,16099.2,2019012439111,210148,1,3,30805.2,0,0,2,23,6,1,100,0,0,7,71,1,10,38400,1,11
2019,201901,1244066,2019000605409,23374.8,2019012440661,250948,1,1,23374.8,3,1,1,44,3,2,200,0,0,11,114,1,10,0,1,11
2019,201901,1244220,2019000607432,9907.2,2019012442201,251048,1,1,9907.2,0,0,2,37,1,1,100,0,0,7,71,1,10,10800,1,11
2019,201901,1244220,2019000607432,9907.2,2019012442201,251048,1,2,9288.0,0,0,1,43,1,1,100,0,0,10,101,1,10,23000,1,11
2019,201901,1244530,2019000611447,9907.2,2019012445301,460148,1,1,10062.0,0,0,1,62,6,1,100,1,100,10,101,1,10,24300,1,11
2019,201901,1244685,2019000613765,1548.0,2019012446851,670148,1,1,1702.8,0,0,1,56,4,1,100,0,0,7,71,1,10,0,1,11
2019,201901,1244840,2019000616002,9597.6,2019012448401,530548,1,1,9442.8,2,0,1,50,1,1,100,1,100,11,114,1,10,483000,1,11
2019,201901,1244994,2019000618362,8823.6,2019012449941,461448,1,1,8668.8,0,0,2,57,4,7,700,4,498,6,65,1,10,40000,1,11
2019,201901,1245149,2019000620694,10062.0,2019012451491,591448,1,1,10062.0,3,0,2,46,1,2,200,0,0,11,114,1,10,100000,1,11
2019,201901,1245149,2019000620694,10062.0,2019012451491,591448,1,2,13003.2,3,0,1,51,1,2,200,0,0,6,63,1,10,100000,1,11
2019,201901,1245149,2019000620694,10062.0,2019012451491,591448,1,3,16099.2,0,0,2,24,6,2,200,0,0,6,65,1,12,17000,1,11
2019,201901,1245304,2019000622752,8204.4,2019012453041,591248,1,1,8204.4,0,0,2,26,1,1,100,0,0,10,101,1,10,30000,1,11
2019,201901,1245304,2019000622752,8204.4,2019012453041,591248,1,2,10526.4,0,0,1,26,1,1,100,0,0,10,101,1,10,20000,1,11
2019,201901,1245459,2019000625178,9752.4,2019012454591,240048,1,1,9752.4,0,0,1,60,1,1,100,4,450,7,71,1,10,16000,1,11
2019,201901,1245614,2019000627082,78483.6,2019012456141,490448,1,1,78328.8,2,1,1,39,1,2,200,0,0,10,101,1,10,45000,1,11
2019,201901,1245614,2019000627082,78483.6,2019012456141,490448,1,2,77400.0,2,1,2,32,1,2,200,0,0,10,101,1,10,50000,1,11
2019,201901,1245768,2019000629423,9288.0,2019012457681,461148,1,3,12848.4,0,0,2,18,4,1,100,0,0,8,81,1,10,0,1,11
2019,201901,1245923,2019000631399,6037.2,2019012459231,591448,1,1,6037.2,1,0,1,60,1,1,100,1,100,10,101,1,10,121000,1,11
2019,201901,1246078,2019000633866,2786.4,2019012460781,190748,1,1,2786.4,0,0,2,53,1,1,100,0,0,6,63,1,10,110000,1,11
2019,201901,1246078,2019000633866,2786.4,2019012460781,190748,1,2,2322.0,0,0,1,54,1,1,100,0,0,6,63,1,10,68000,1,13
2019,201901,1246233,2019000636094,17337.6,2019012462331,210148,1,2,16873.2,2,0,1,39,1,1,100,0,0,10,101,1,10,140000,1,11
2019,201901,1246233,2019000636094,17337.6,2019012462331,210148,1,6,22136.4,1,0,1,64,1,1,100,0,0,6,63,1,10,105000,1,11
2019,201901,1246388,2019000638138,5263.2,2019012463881,410048,1,1,5108.4,2,2,2,25,1,1,100,0,0,6,63,1,10,12000,1,11
2019,201901,1246388,2019000638138,5263.2,2019012463881,410048,1,2,6192.0,2,2,1,28,1,1,100,0,0,6,64,1,10,80000,1,11
2019,201901,1246542,2019000640183,9752.4,2019012465421,330548,1,2,8668.8,2,0,1,47,1,1,100,1,100,7,71,1,10,0,1,11
2019,201901,1246697,2019000642233,8049.6,2019012466971,80048,1,1,8204.4,1,0,1,56,1,1,100,0,0,7,71,1,10,40000,1,11
2019,201901,1246697,2019000642233,8049.6,2019012466971,80048,1,2,5418.0,1,0,2,51,1,1,100,0,0,10,101,1,10,30000,1,11
2019,201901,1246697,2019000642233,8049.6,2019012466971,80048,1,3,14241.6,0,0,1,33,6,1,100,0,0,10,101,1,10,20000,1,11
2019,201901,1247007,2019000646579,2631.6,2019012470071,200348,1,1,2631.6,0,0,2,59,1,1,100,0,0,6,63,1,10,96000,1,11
2019,201901,1247007,2019000646579,2631.6,2019012470071,200348,1,2,2476.8,0,0,1,62,1,1,100,0,0,10,101,1,10,1200,1,11
2019,201901,1247316,2019000650725,7585.2,2019012473161,590348,1,1,7430.4,0,0,2,59,4,1,100,1,100,7,71,1,10,17300,1,11
2019,201901,1247471,2019000652844,28638.0,2019012474711,370048,1,2,15170.4,0,0,1,55,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,1247626,2019000655039,27244.8,2019012476261,50248,1,1,27399.6,0,0,1,27,1,1,100,0,0,10,101,1,10,110000,1,11
2019,201901,1247626,2019000655039,27244.8,2019012476261,50248,1,2,12538.8,0,0,2,28,1,6,610,0,0,11,115,1,10,53000,1,11
2019,201901,1247781,2019000657327,39474.0,2019012477811,640048,1,1,39474.0,0,0,1,62,1,1,100,1,100,6,63,1,10,50000,1,11
2019,201901,1247781,2019000657327,39474.0,2019012477811,640048,1,2,32972.4,0,0,2,61,1,1,100,1,100,6,65,1,10,20000,1,11
2019,201901,1247936,2019000659280,26625.6,2019012479361,231748,1,2,41796.0,0,0,2,62,1,2,200,0,0,7,71,1,10,40000,1,11
2019,201901,1248245,2019000663237,30650.4,2019012482451,590748,1,1,30650.4,0,0,1,41,6,1,100,0,0,6,63,1,10,60000,1,11
2019,201901,1248555,2019000666974,13467.6,2019012485551,380248,1,1,13622.4,0,0,2,28,6,1,100,0,0,7,71,1,10,27000,1,11
2019,201901,1248710,2019000668984,7430.4,2019012487101,300048,1,1,7585.2,0,0,2,56,4,1,100,0,0,7,71,1,10,187000,1,11
2019,201901,1248710,2019000668984,7430.4,2019012487101,300048,1,2,6346.8,0,0,1,42,4,3,308,0,0,6,63,1,10,80000,1,11
2019,201901,1248864,2019000671134,17182.8,2019012488641,461448,1,1,17182.8,1,0,2,29,6,1,100,1,100,6,63,1,10,25000,1,11
2019,201901,1248864,2019000671134,17182.8,2019012488641,461448,1,4,21052.8,2,0,2,60,4,1,100,1,100,10,101,1,10,42000,1,11
2019,201901,1249019,2019000673287,1857.6,2019012490191,380248,1,1,2012.4,0,0,2,30,1,1,100,0,0,11,114,1,10,48000,1,11
2019,201901,1249019,2019000673287,1857.6,2019012490191,380248,1,2,2322.0,0,0,1,27,1,1,100,1,100,10,101,1,10,30000,1,11
2019,201901,1249174,2019000675858,9133.2,2019012491741,350248,1,1,9133.2,2,2,1,40,1,1,100,0,0,10,101,1,10,30000,1,11
2019,201901,1249174,2019000675858,9133.2,2019012491741,350248,1,2,10216.8,2,2,2,37,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,1249329,2019000678195,8204.4,2019012493291,140048,1,1,8359.2,2,0,2,34,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,1249329,2019000678195,8204.4,2019012493291,140048,1,2,8668.8,2,0,1,30,1,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,1249793,2019000684604,9133.2,2019012497931,231248,1,1,9133.2,4,0,1,47,1,1,100,0,0,10,101,1,10,483000,1,11
2019,201901,1249793,2019000684604,9133.2,2019012497931,231248,1,2,6501.6,4,0,2,47,1,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,1250103,2019000689109,14396.4,2019012501031,232148,1,1,14241.6,0,0,2,60,2,2,200,0,0,11,114,1,10,90000,1,11
2019,201901,1250258,2019000691260,11919.6,2019012502581,190648,1,1,11764.8,2,2,1,32,1,1,100,0,0,11,116,1,10,102000,1,11
2019,201901,1250258,2019000691260,11919.6,2019012502581,190648,1,2,13158.0,2,2,2,32,1,1,100,0,0,11,115,1,10,90000,1,11
2019,201901,1250877,2019000699771,14241.6,2019012508771,490548,1,1,14241.6,1,1,1,34,1,1,100,0,0,7,71,1,10,100000,1,11
2019,201901,1250877,2019000699771,14241.6,2019012508771,490548,1,2,12538.8,1,1,2,31,1,1,100,0,0,11,114,1,10,100000,1,11
2019,201901,1251032,2019000701665,9907.2,2019012510321,190748,1,1,10062.0,1,0,1,52,1,1,100,0,0,10,101,1,10,108000,1,11
2019,201901,1251032,2019000701665,9907.2,2019012510321,190748,1,3,10526.4,0,0,1,24,4,8,815,0,0,6,63,1,10,34000,1,11
2019,201901,1251341,2019000705761,9907.2,2019012513411,591048,1,1,9907.2,2,2,2,27,1,8,818,0,0,8,81,1,10,155000,1,11
2019,201901,1251341,2019000705761,9907.2,2019012513411,591048,1,2,15170.4,2,2,1,34,1,8,818,0,0,6,65,1,12,0,1,11
2019,201901,1251496,2019000707997,7120.8,2019012514961,230148,1,1,7120.8,0,0,2,27,6,1,100,0,0,10,101,1,10,53000,1,11
2019,201901,1251651,2019000710435,12074.4,2019012516511,240048,1,1,12229.2,2,0,2,38,1,1,100,0,0,10,101,1,10,84000,1,11
2019,201901,1251651,2019000710435,12074.4,2019012516511,240048,1,2,12074.4,2,0,1,38,1,1,100,0,0,6,63,1,10,90000,1,11
2019,201901,1251806,2019000712428,10836.0,2019012518061,110048,1,1,10836.0,0,0,2,27,6,1,100,0,0,10,101,1,10,32700,1,11
2019,201901,1251960,2019000714956,8978.4,2019012519601,30048,1,1,8978.4,2,0,2,28,6,1,100,1,100,6,65,1,10,32000,1,11
2019,201901,1252425,2019000721262,12229.2,2019012524251,530948,1,1,12229.2,1,0,2,51,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,1252734,2019000725841,24303.6,2019012527341,251648,1,1,24303.6,2,0,1,46,4,2,200,0,0,8,81,1,10,23000,1,11
2019,201901,1252734,2019000725841,24303.6,2019012527341,251648,1,2,45046.8,2,0,2,43,4,2,200,0,0,6,63,1,10,13000,1,11
2019,201901,1253044,2019000729944,11764.8,2019012530441,251548,1,2,14396.4,0,0,1,57,4,2,200,0,0,6,63,1,10,0,2,20
2019,201901,1253354,2019000733962,22755.6,2019012533541,360248,1,1,22755.6,0,0,1,27,6,1,100,0,0,10,101,1,10,12000,1,11
2019,201901,1253508,2019000735937,1548.0,2019012535081,270048,1,1,1548.0,1,1,2,31,1,1,100,0,0,8,81,1,10,29600,1,11
2019,201901,1253508,2019000735937,1548.0,2019012535081,270048,1,2,1702.8,1,1,1,34,1,1,100,0,0,6,63,1,10,39200,1,11
2019,201901,1253818,2019000740198,16718.4,2019012538181,230848,1,1,16563.6,0,0,1,64,1,4,410,0,0,10,101,1,10,43000,1,11
2019,201901,1254128,2019000744715,2167.2,2019012541281,210148,1,1,2167.2,0,0,1,54,1,1,100,0,0,6,65,1,10,149000,1,11
2019,201901,1254128,2019000744715,2167.2,2019012541281,210148,1,2,2167.2,0,0,2,55,1,1,100,0,0,6,64,1,10,105000,1,11
2019,201901,1254282,2019000747033,7430.4,2019012542821,80048,1,1,7430.4,3,0,1,53,1,1,100,0,0,11,114,1,10,107000,1,11
2019,201901,1254282,2019000747033,7430.4,2019012542821,80048,1,2,11300.4,3,0,2,51,1,1,100,0,0,10,101,1,10,2500,1,11
2019,201901,1254282,2019000747033,7430.4,2019012542821,80048,1,4,7275.6,0,0,1,20,6,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,1254437,2019000749305,52786.8,2019012544371,670148,1,1,52786.8,0,0,1,36,6,1,100,1,100,8,81,1,10,70000,1,11
2019,201901,1254437,2019000749305,52786.8,2019012544371,670148,1,3,46594.8,1,0,2,58,1,1,100,1,100,8,81,1,10,28000,1,11
2019,201901,1254592,2019000751440,30960.0,2019012545921,461148,1,1,30960.0,0,0,2,64,6,1,100,0,0,10,101,1,10,30000,1,11
2019,201901,1254747,2019000753593,8823.6,2019012547471,251448,1,1,8823.6,1,0,1,61,1,2,200,0,0,6,63,1,10,0,2,20
2019,201901,1255056,2019000757733,6192.0,2019012550561,500048,1,1,6192.0,0,0,2,62,4,1,100,0,0,6,63,1,10,85000,1,11
2019,201901,1255366,2019000761520,17956.8,2019012553661,110048,1,1,17802.0,1,0,2,53,4,1,100,0,0,6,63,1,10,100000,1,11
2019,201901,1255521,2019000763448,27399.6,2019012555211,462348,1,1,27399.6,1,1,2,28,1,2,200,0,0,10,101,1,10,95000,1,11
2019,201901,1255521,2019000763448,27399.6,2019012555211,462348,1,2,20278.8,1,1,1,28,1,2,200,0,0,7,71,1,10,90000,1,11
2019,201901,1255676,2019000765467,7120.8,2019012556761,190648,1,1,7120.8,3,3,1,34,1,1,100,0,0,10,101,1,10,101000,2,20
2019,201901,1255676,2019000765467,7120.8,2019012556761,190648,1,2,6501.6,3,3,2,29,1,9,922,0,0,10,101,1,10,1000,1,13
2019,201901,1255830,2019000767618,8049.6,2019012558301,530648,1,1,8049.6,0,0,2,37,6,1,100,0,0,10,101,1,10,47000,1,11
2019,201901,1255985,2019000769649,13932.0,2019012559851,570048,1,1,13932.0,0,0,1,54,3,8,802,4,498,5,50,1,10,19200,1,11
2019,201901,1256295,2019000773667,4334.4,2019012562951,231548,1,1,4489.2,0,0,1,37,3,7,700,1,100,0,2,1,10,16000,1,11
2019,201901,1256450,2019000775975,4953.6,2019012564501,570048,1,1,4953.6,0,0,1,63,5,1,100,0,0,6,64,1,10,48300,1,11
2019,201901,1256604,2019000777993,18421.2,2019012566041,580048,1,1,18266.4,0,0,1,22,6,1,100,0,0,10,101,1,10,2700,1,11
2019,201901,1257069,2019000784173,16563.6,2019012570691,330248,1,1,16563.6,0,0,2,52,1,1,100,1,100,2,22,1,10,6000,1,11
2019,201901,1257069,2019000784173,16563.6,2019012570691,330248,1,2,23839.2,0,0,1,37,1,1,100,4,416,5,50,1,10,10000,1,11
2019,201901,1257224,2019000786415,18266.4,2019012572241,530148,1,1,18266.4,3,1,1,35,1,1,100,1,100,6,63,1,10,0,1,11
2019,201901,1257378,2019000788418,20588.4,2019012573781,232148,1,1,20588.4,0,0,1,36,6,1,100,1,100,7,71,1,10,69000,1,11
2019,201901,1257533,2019000790242,21052.8,2019012575331,460648,1,1,21207.6,2,0,1,42,3,1,100,3,300,10,101,1,10,75000,1,11
2019,201901,1257533,2019000790242,21052.8,2019012575331,460648,1,2,20433.6,2,0,2,37,4,1,100,3,300,6,63,1,10,26500,1,11
2019,201901,1257688,2019000792354,16563.6,2019012576881,462448,1,1,16563.6,1,0,2,31,1,1,100,0,0,8,81,1,10,62000,1,11
2019,201901,1257688,2019000792354,16563.6,2019012576881,462448,1,2,18421.2,1,0,1,32,1,1,100,0,0,6,63,1,10,27600,1,11
2019,201901,1257843,2019000794645,8359.2,2019012578431,251548,1,1,8359.2,0,0,1,37,1,1,100,0,0,11,114,1,10,100000,1,11
2019,201901,1257843,2019000794645,8359.2,2019012578431,251548,1,2,9907.2,0,0,2,36,1,7,700,1,100,11,114,1,10,110000,1,11
2019,201901,1258152,2019000798331,8668.8,2019012581521,530748,1,1,8823.6,0,0,1,63,2,1,100,0,0,10,101,1,10,130000,1,11
2019,201901,1258462,2019000802726,2631.6,2019012584621,530948,1,2,2941.2,0,0,2,60,1,1,100,0,0,10,101,1,10,45000,1,11
2019,201901,1258617,2019000804796,4489.2,2019012586171,170048,1,1,4334.4,0,0,1,29,1,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,1258617,2019000804796,4489.2,2019012586171,170048,1,2,2012.4,0,0,2,29,1,1,100,0,0,8,81,1,10,14000,1,11
2019,201901,1258772,2019000806879,5727.6,2019012587721,100048,1,2,26316.0,1,0,1,39,4,3,308,0,0,6,65,1,10,17000,2,20
2019,201901,1258772,2019000806879,5727.6,2019012587721,100048,1,3,11455.2,0,0,2,20,6,1,100,0,0,7,71,1,10,7200,1,11
2019,201901,1259081,2019000811193,25077.6,2019012590811,630148,1,1,25077.6,1,0,2,23,3,1,100,1,100,4,40,1,10,5000,1,11
2019,201901,1259391,2019000815338,20433.6,2019012593911,251448,1,1,20433.6,2,1,1,40,1,1,100,0,0,10,101,1,10,150000,1,11
2019,201901,1259700,2019000819557,6811.2,2019012597001,590948,1,1,6656.4,3,2,2,33,1,1,100,0,0,11,114,1,10,58000,1,11
2019,201901,1259700,2019000819557,6811.2,2019012597001,590948,1,2,6811.2,3,2,1,37,1,1,100,0,0,10,101,1,10,61000,2,20
2019,201901,1259855,2019000821623,7740.0,2019012598551,200648,1,1,7740.0,3,0,1,47,1,1,100,4,416,3,30,1,10,42000,1,11
2019,201901,1259855,2019000821623,7740.0,2019012598551,200648,1,2,7585.2,3,0,2,47,1,1,100,4,416,0,2,1,10,15000,1,11
2019,201901,1259855,2019000821623,7740.0,2019012598551,200648,1,4,16254.0,0,0,2,20,6,1,100,4,416,4,40,1,10,15000,1,11
2019,201901,1260165,2019000825509,25696.8,2019012601651,630248,1,1,25851.6,2,0,1,35,1,1,100,1,100,8,81,1,10,40000,1,11
2019,201901,1260165,2019000825509,25696.8,2019012601651,630248,1,2,19814.4,2,0,2,35,1,1,100,1,100,10,101,1,10,70000,1,11
2019,201901,1260629,2019000831878,13312.8,2019012606291,232248,1,1,13158.0,2,0,1,44,1,6,610,0,0,11,114,1,10,148000,1,11
2019,201901,1260629,2019000831878,13312.8,2019012606291,232248,1,2,13777.2,2,0,2,42,1,6,610,0,0,11,115,1,10,70000,1,11
2019,201901,1260939,2019000836047,23065.2,2019012609391,190748,1,3,34365.6,0,0,1,41,6,7,700,1,100,2,26,1,10,30000,1,11
2019,201901,1260939,2019000836047,23065.2,2019012609391,190748,1,4,30805.2,0,0,1,33,6,7,700,2,200,6,63,1,10,28000,1,11
2019,201901,1260939,2019000836047,23065.2,2019012609391,190748,1,5,26780.4,0,0,2,30,6,7,700,1,100,6,63,1,10,32000,1,11
2019,201901,1261248,2019000839886,14241.6,2019012612481,463548,1,1,14241.6,0,0,1,31,1,1,100,0,0,7,71,1,10,55000,1,11
2019,201901,1261248,2019000839886,14241.6,2019012612481,463548,1,2,14396.4,0,0,2,33,1,1,100,0,0,10,101,1,10,56000,1,11
2019,201901,1261558,2019000844052,4179.6,2019012615581,10048,1,2,6966.0,1,1,1,25,1,1,100,0,0,6,65,1,10,55000,1,11
2019,201901,1261713,2019000845851,33901.2,2019012617131,462848,1,3,26625.6,0,0,2,24,6,6,600,0,0,8,81,1,10,22400,1,11
2019,201901,1261868,2019000847865,14396.4,2019012618681,231348,1,1,14396.4,0,0,1,41,1,6,640,0,0,6,64,1,10,100000,1,11
2019,201901,1261868,2019000847865,14396.4,2019012618681,231348,1,2,13777.2,0,0,2,30,1,1,100,0,0,10,101,1,10,26000,1,11
2019,201901,1262022,2019000849900,9133.2,2019012620221,320048,1,1,9133.2,3,1,2,29,4,1,100,1,100,11,114,1,10,35000,1,11
2019,201901,1262177,2019000852154,17956.8,2019012621771,330648,1,1,17956.8,1,1,1,37,1,1,100,1,100,8,81,1,10,102000,1,11
2019,201901,1262177,2019000852154,17956.8,2019012621771,330648,1,2,14086.8,1,1,2,31,1,1,100,1,100,10,101,1,10,41000,1,11
2019,201901,1262332,2019000854198,7894.8,2019012623321,480348,1,1,7894.8,0,0,1,25,6,1,100,0,0,7,71,1,10,90000,1,11
2019,201901,1262332,2019000854198,7894.8,2019012623321,480348,1,2,7740.0,0,0,2,24,6,1,100,0,0,7,71,1,10,22000,1,11
2019,201901,1262487,2019000856108,8049.6,2019012624871,360148,1,1,8049.6,3,0,1,48,1,1,100,0,0,6,61,1,10,25000,1,11
2019,201901,1262487,2019000856108,8049.6,2019012624871,360148,1,2,3250.8,3,0,2,45,1,1,100,1,100,10,101,1,10,30000,1,11
2019,201901,1262642,2019000858277,11610.0,2019012626421,462548,1,2,11919.6,1,0,2,64,1,7,700,1,100,8,81,1,10,47000,1,11
2019,201901,1262796,2019000860350,15015.6,2019012627961,90048,1,1,15015.6,0,0,1,50,1,1,100,0,0,2,23,1,10,0,1,11
2019,201901,1262951,2019000862628,13003.2,2019012629511,350248,1,1,13003.2,3,1,2,37,4,1,100,0,0,8,81,1,10,0,1,11
2019,201901,1263106,2019000864544,16563.6,2019012631061,490248,1,1,16563.6,0,0,1,26,2,6,610,0,0,10,101,1,10,40000,1,11
2019,201901,1263261,2019000866801,95356.8,2019012632611,461748,1,1,95356.8,2,0,2,45,4,2,200,0,0,6,65,1,10,80000,1,11
2019,201901,1263261,2019000866801,95356.8,2019012632611,461748,1,2,122292.0,0,0,2,23,6,2,200,0,0,7,71,1,10,34000,1,11
2019,201901,1263416,2019000868730,2476.8,2019012634161,220048,1,2,7120.8,0,0,2,40,4,1,100,0,0,10,101,1,10,40900,1,11
2019,201901,1263570,2019000870837,59907.6,2019012635701,530748,1,1,59907.6,0,0,2,26,6,2,200,0,0,11,114,1,10,43100,1,11
2019,201901,1263725,2019000873214,6037.2,2019012637251,231048,1,3,12693.6,0,0,2,24,6,2,200,0,0,10,101,1,10,8400,1,11
2019,201901,1263880,2019000875518,8514.0,2019012638801,220048,1,1,8514.0,0,0,2,31,5,1,100,0,0,8,81,1,10,0,1,11
2019,201901,1264344,2019000881579,33127.2,2019012643441,330348,1,1,33127.2,0,0,2,33,6,7,700,1,100,7,71,1,10,36000,1,11
2019,201901,1264499,2019000883930,7275.6,2019012644991,230348,1,1,7430.4,0,0,2,26,6,1,100,1,100,7,71,1,10,25000,1,11
2019,201901,1264654,2019000886060,10681.2,2019012646541,460848,1,2,17182.8,1,0,1,52,4,1,100,1,100,5,50,1,10,12500,1,11
2019,201901,1264654,2019000886060,10681.2,2019012646541,460848,1,3,16254.0,0,0,1,30,6,1,100,1,100,4,40,1,10,30000,1,11
2019,201901,1264809,2019000888313,34830.0,2019012648091,461048,1,1,34830.0,1,1,1,29,1,1,100,1,100,6,63,1,12,19200,1,11
2019,201901,1264809,2019000888313,34830.0,2019012648091,461048,1,2,35449.2,1,1,2,29,1,1,100,1,100,6,63,1,10,4200,1,11
2019,201901,1265428,2019000896521,25851.6,2019012654281,200548,1,1,25851.6,3,0,2,42,1,2,200,0,0,10,101,1,10,20000,1,11
2019,201901,1265428,2019000896521,25851.6,2019012654281,200548,1,2,15634.8,3,0,1,45,1,2,200,0,0,4,40,1,10,0,1,11
2019,201901,1265583,2019000898589,24148.8,2019012655831,180048,1,1,24148.8,0,0,1,43,4,1,100,0,0,6,65,1,10,7200,1,11
2019,201901,1265738,2019000901009,8514.0,2019012657381,200248,1,1,8514.0,0,0,2,54,1,1,100,0,0,11,114,1,10,90000,1,11
2019,201901,1265738,2019000901009,8514.0,2019012657381,200248,1,2,8514.0,0,0,1,48,1,1,100,0,0,11,114,1,10,114000,1,11
2019,201901,1265892,2019000903152,21981.6,2019012658921,460748,1,2,28947.6,2,2,1,21,6,1,100,4,412,3,30,1,10,18000,1,11
2019,201901,1266202,2019000907573,17647.2,2019012662021,600048,1,2,46594.8,0,0,1,23,6,1,100,1,100,6,63,1,10,42000,1,11
2019,201901,1266202,2019000907573,17647.2,2019012662021,600048,1,3,45666.0,0,0,1,19,6,1,100,1,100,6,65,1,10,5000,1,11
2019,201901,1266357,2019000909662,1857.6,2019012663571,450248,1,1,1857.6,4,0,2,41,1,1,100,0,0,7,71,1,10,68000,1,11
2019,201901,1266357,2019000909662,1857.6,2019012663571,450248,1,2,1702.8,4,0,1,42,1,1,100,0,0,6,63,1,10,90000,1,11
2019,201901,1266512,2019000911590,17802.0,2019012665121,330548,1,1,17956.8,2,0,2,40,1,1,100,1,100,10,101,1,10,37000,1,11
2019,201901,1266512,2019000911590,17802.0,2019012665121,330548,1,2,19040.4,2,0,1,41,1,1,100,1,100,6,63,1,10,102000,1,11
2019,201901,1266666,2019000913799,8204.4,2019012666661,230248,1,2,9597.6,1,0,1,61,1,2,200,0,0,10,101,1,10,55000,2,20
2019,201901,1266666,2019000913799,8204.4,2019012666661,230248,1,3,9133.2,0,0,1,19,6,2,200,0,0,6,65,1,10,1300,1,11
2019,201901,1267750,2019000927610,7585.2,2019012677501,200248,1,1,7740.0,1,0,2,47,1,1,100,0,0,8,81,1,10,26000,1,11
2019,201901,1267750,2019000927610,7585.2,2019012677501,200248,1,2,8204.4,1,0,1,49,1,1,100,0,0,6,63,1,10,90000,1,11
2019,201901,1267750,2019000927610,7585.2,2019012677501,200248,1,3,7585.2,0,0,1,18,6,1,100,0,0,6,63,1,10,10000,1,11
2019,201901,1268214,2019000933601,12538.8,2019012682141,350248,1,1,12384.0,2,0,1,49,1,4,400,0,0,11,114,1,10,483000,1,11
2019,201901,1268214,2019000933601,12538.8,2019012682141,350248,1,2,9752.4,2,0,2,50,1,4,400,0,0,11,114,1,10,483000,1,11
2019,201901,1268369,2019000935382,8049.6,2019012683691,461248,1,1,8049.6,3,1,2,40,1,1,100,0,0,10,101,1,10,130000,1,11
2019,201901,1268369,2019000935382,8049.6,2019012683691,461248,1,2,6811.2,3,1,1,51,1,1,100,0,0,10,101,1,10,53000,1,11
2019,201901,1268834,2019000941896,30650.4,2019012688341,460548,1,1,30650.4,1,0,2,52,3,1,100,1,100,6,63,1,12,24000,1,11
2019,201901,1269143,2019000946267,13622.4,2019012691431,232248,1,1,13622.4,0,0,1,43,1,1,100,0,0,11,114,1,10,100000,1,11
2019,201901,1269143,2019000946267,13622.4,2019012691431,232248,1,2,16099.2,0,0,2,34,1,1,100,0,0,11,114,1,10,50000,1,11
2019,201901,1269298,2019000948183,6346.8,2019012692981,20048,1,1,6346.8,0,0,1,64,1,1,100,0,0,10,101,1,10,13500,2,20
2019,201901,1269608,2019000952289,15325.2,2019012696081,480348,1,1,15170.4,5,1,1,39,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,1269608,2019000952289,15325.2,2019012696081,480348,1,2,20588.4,5,1,2,36,1,1,100,0,0,10,101,1,10,25000,1,11
2019,201901,1269917,2019000956326,7740.0,2019012699171,250548,1,1,7740.0,0,0,1,52,1,1,100,0,0,6,63,1,10,38000,1,11
2019,201901,1269917,2019000956326,7740.0,2019012699171,250548,1,2,7894.8,0,0,2,52,1,1,100,0,0,7,71,1,10,52000,1,11
2019,201901,1270072,2019000958297,9752.4,2019012700721,591648,1,1,9907.2,0,0,1,64,1,1,100,0,0,10,101,1,10,20000,2,20
2019,201901,1270227,2019000960237,56037.6,2019012702271,480348,1,2,51548.4,1,0,2,48,4,1,100,1,100,5,50,1,10,18000,1,11
2019,201901,1270536,2019000964284,10216.8,2019012705361,460948,1,1,10216.8,2,1,1,40,1,1,100,0,0,10,101,1,10,483000,2,20
2019,201901,1270536,2019000964284,10216.8,2019012705361,460948,1,2,10526.4,2,1,2,35,1,1,100,0,0,10,101,1,10,65000,1,11
2019,201901,1270691,2019000966537,10062.0,2019012706911,430248,1,1,10062.0,5,1,1,41,1,1,100,0,0,8,81,1,10,58000,1,11
2019,201901,1270846,2019000968912,15170.4,2019012708461,480248,1,1,15170.4,3,0,2,40,1,1,100,0,0,10,101,1,10,65000,1,11
2019,201901,1270846,2019000968912,15170.4,2019012708461,480248,1,2,18266.4,3,0,1,49,1,1,100,0,0,7,71,1,10,125000,1,11
2019,201901,1270846,2019000968912,15170.4,2019012708461,480248,1,3,17182.8,0,0,2,22,6,1,100,0,0,7,71,1,10,9100,1,11
2019,201901,1271001,2019000971141,27090.0,2019012710011,200248,1,1,27090.0,1,0,2,33,4,1,100,0,0,7,71,1,10,20000,1,11
2019,201901,1271156,2019000973433,8204.4,2019012711561,462248,1,2,8668.8,0,0,1,58,1,1,100,0,0,0,2,1,10,62000,1,11
